target_month,nowcast_date,cpi_mom_nowcast,cpi_mom_actual_clevelandfed
2023-11,2023-11-10,0.0755396564435581,
2023-11,2023-11-13,0.0755396564435581,
2023-11,2023-11-14,0.050593797027782,
2023-11,2023-11-15,0.050593797027782,
2023-11,2023-11-16,0.050593797027782,
2023-11,2023-11-17,0.050593797027782,
2023-11,2023-11-20,0.0201764971275054,
2023-11,2023-11-21,0.0201764971275054,
2023-11,2023-11-22,0.0201764971275054,
2023-11,2023-11-24,0.0201764971275054,
2023-11,2023-11-27,-0.00913471914003272,
2023-11,2023-11-28,-0.00913471914003272,
2023-11,2023-11-29,-0.00913471914003272,
2023-11,2023-11-30,-0.00913471914003272,
2023-11,2023-12-01,-0.00913471914003272,
2023-11,2023-12-04,-0.00913471914003272,
2023-11,2023-12-05,-0.00913471914003272,
2023-11,2023-12-06,-0.00913471914003272,
2023-11,2023-12-07,-0.00913471914003272,
2023-12,2023-12-01,0.524279534394402,
2023-12,2023-12-04,0.442100673174215,
2023-12,2023-12-05,0.411757784310596,
2023-12,2023-12-06,0.411757784310596,
2023-12,2023-12-07,0.411757784310596,
2023-12,2023-12-08,0.411757784310596,
2023-12,2023-12-11,0.411757784310596,
2023-12,2023-12-12,0.359939622638977,
2023-12,2023-12-13,0.359939622638977,
2023-12,2023-12-14,0.359939622638977,
2023-12,2023-12-15,0.359939622638977,
2023-12,2023-12-18,0.308642437804882,
2023-12,2023-12-19,0.308642437804882,
2023-12,2023-12-20,0.308642437804882,
2023-12,2023-12-21,0.308642437804882,
2023-12,2023-12-22,0.308642437804882,
2023-12,2023-12-26,0.30120238809612,
2023-12,2023-12-27,0.30120238809612,
2023-12,2023-12-28,0.30120238809612,
2023-12,2023-12-29,0.30120238809612,
2023-12,2024-01-02,0.30120238809612,
2023-12,2024-01-03,0.30120238809612,
2023-12,2024-01-04,0.30120238809612,
2023-12,2024-01-05,0.30120238809612,
2023-12,2024-01-08,0.30120238809612,
2024-01,2024-01-02,0.281406819978709,
2024-01,2024-01-03,0.204452872474122,
2024-01,2024-01-04,0.204452872474122,
2024-01,2024-01-05,0.204452872474122,
2024-01,2024-01-08,0.204452872474122,
2024-01,2024-01-09,0.194519661302428,
2024-01,2024-01-10,0.194519661302428,
2024-01,2024-01-11,0.194242338861677,
2024-01,2024-01-12,0.194242338861677,
2024-01,2024-01-16,0.183483859533625,
2024-01,2024-01-17,0.183483859533625,
2024-01,2024-01-18,0.183483859533625,
2024-01,2024-01-19,0.183483859533625,
2024-01,2024-01-22,0.178725301369295,
2024-01,2024-01-23,0.178725301369295,
2024-01,2024-01-24,0.178725301369295,
2024-01,2024-01-25,0.178725301369295,
2024-01,2024-01-26,0.178725301369295,
2024-01,2024-01-29,0.184063162266674,
2024-01,2024-01-30,0.184063162266674,
2024-01,2024-01-31,0.184063162266674,
2024-01,2024-02-01,0.184063162266674,
2024-01,2024-02-02,0.184063162266674,
2024-01,2024-02-05,0.184063162266674,
2024-01,2024-02-06,0.184063162266674,
2024-01,2024-02-07,0.13100846500564,
2024-01,2024-02-08,0.13100846500564,
2024-02,2024-02-01,0.395884747002154,
2024-02,2024-02-02,0.363417361663738,
2024-02,2024-02-05,0.315570688533441,
2024-02,2024-02-06,0.309456582856642,
2024-02,2024-02-07,0.309456582856642,
2024-02,2024-02-08,0.309456582856642,
2024-02,2024-02-09,0.325158633217881,
2024-02,2024-02-12,0.325158633217881,
2024-02,2024-02-13,0.372593397167422,
2024-02,2024-02-14,0.372593397167422,
2024-02,2024-02-15,0.372593397167422,
2024-02,2024-02-16,0.372593397167422,
2024-02,2024-02-20,0.417545134690066,
2024-02,2024-02-21,0.417545134690066,
2024-02,2024-02-22,0.417545134690066,
2024-02,2024-02-23,0.417545134690066,
2024-02,2024-02-26,0.43350625888289,
2024-02,2024-02-27,0.43350625888289,
2024-02,2024-02-28,0.43350625888289,
2024-02,2024-02-29,0.43350625888289,
2024-02,2024-03-01,0.43350625888289,
2024-02,2024-03-04,0.43350625888289,
2024-02,2024-03-05,0.43350625888289,
2024-02,2024-03-06,0.43350625888289,
2024-02,2024-03-07,0.43350625888289,
2024-03,2024-03-01,0.177934456915167,
2024-03,2024-03-04,0.239666848063581,
2024-03,2024-03-05,0.245314666888986,
2024-03,2024-03-06,0.245314666888986,
2024-03,2024-03-07,0.245314666888986,
2024-03,2024-03-08,0.245314666888986,
2024-03,2024-03-11,0.245314666888986,
2024-03,2024-03-12,0.261791928896045,
2024-03,2024-03-13,0.261791928896045,
2024-03,2024-03-14,0.261791928896045,
2024-03,2024-03-15,0.261791928896045,
2024-03,2024-03-18,0.300009716142918,
2024-03,2024-03-19,0.300009716142918,
2024-03,2024-03-20,0.300009716142918,
2024-03,2024-03-21,0.300009716142918,
2024-03,2024-03-22,0.300009716142918,
2024-03,2024-03-25,0.3414123189937,
2024-03,2024-03-26,0.3414123189937,
2024-03,2024-03-27,0.3414123189937,
2024-03,2024-03-28,0.3414123189937,
2024-03,2024-03-29,0.3414123189937,
2024-03,2024-04-01,0.3414123189937,
2024-03,2024-04-02,0.3414123189937,
2024-03,2024-04-03,0.3414123189937,
2024-03,2024-04-04,0.3414123189937,
2024-03,2024-04-05,0.3414123189937,
2024-04,2024-04-01,0.296074349755715,
2024-04,2024-04-02,0.293299468374595,
2024-04,2024-04-03,0.293299468374595,
2024-04,2024-04-04,0.293299468374595,
2024-04,2024-04-05,0.293299468374595,
2024-04,2024-04-08,0.293299468374595,
2024-04,2024-04-09,0.33879372519014,
2024-04,2024-04-10,0.341558660042032,
2024-04,2024-04-11,0.341558660042032,
2024-04,2024-04-12,0.341558660042032,
2024-04,2024-04-15,0.372210176269903,
2024-04,2024-04-16,0.372210176269903,
2024-04,2024-04-17,0.372210176269903,
2024-04,2024-04-18,0.372210176269903,
2024-04,2024-04-19,0.372210176269903,
2024-04,2024-04-22,0.399478083563528,
2024-04,2024-04-23,0.399478083563528,
2024-04,2024-04-24,0.399478083563528,
2024-04,2024-04-25,0.399478083563528,
2024-04,2024-04-26,0.399478083563528,
2024-04,2024-04-29,0.41249502616939,
2024-04,2024-04-30,0.41249502616939,
2024-04,2024-05-01,0.41249502616939,
2024-04,2024-05-02,0.41249502616939,
2024-04,2024-05-03,0.41249502616939,
2024-04,2024-05-06,0.41249502616939,
2024-04,2024-05-07,0.41249502616939,
2024-04,2024-05-08,0.41249502616939,
2024-04,2024-05-09,0.41249502616939,
2024-04,2024-05-10,0.41249502616939,
2024-05,2024-05-01,0.015540641776697,
2024-05,2024-05-02,-0.085573965315973,
2024-05,2024-05-03,-0.0793253098214823,
2024-05,2024-05-06,-0.0851952589223674,
2024-05,2024-05-07,0.14059172439767,
2024-05,2024-05-08,0.14059172439767,
2024-05,2024-05-09,0.14059172439767,
2024-05,2024-05-10,0.14059172439767,
2024-05,2024-05-13,0.14059172439767,
2024-05,2024-05-14,0.120767177788742,
2024-05,2024-05-15,0.111555040744475,
2024-05,2024-05-16,0.111555040744475,
2024-05,2024-05-17,0.111555040744475,
2024-05,2024-05-20,0.095314159099501,
2024-05,2024-05-21,0.095314159099501,
2024-05,2024-05-22,0.095314159099501,
2024-05,2024-05-23,0.095314159099501,
2024-05,2024-05-24,0.095314159099501,
2024-05,2024-05-28,0.0849008879271337,
2024-05,2024-05-29,0.0849008879271337,
2024-05,2024-05-30,0.0849008879271337,
2024-05,2024-05-31,0.0849008879271337,
2024-05,2024-06-03,0.0849008879271337,
2024-05,2024-06-04,0.0849008879271337,
2024-05,2024-06-05,0.0849008879271337,
2024-05,2024-06-06,0.0849008879271337,
2024-05,2024-06-07,0.0849008879271337,
2024-06,2024-06-03,0.108742818232886,
2024-06,2024-06-04,0.139781361848367,
2024-06,2024-06-05,0.139781361848367,
2024-06,2024-06-06,0.139781361848367,
2024-06,2024-06-07,0.139781361848367,
2024-06,2024-06-10,0.139781361848367,
2024-06,2024-06-11,0.0898031995735757,
2024-06,2024-06-12,0.0893332888691641,
2024-06,2024-06-13,0.0893332888691641,
2024-06,2024-06-14,0.0893332888691641,
2024-06,2024-06-17,0.0750533133529822,
2024-06,2024-06-18,0.0750533133529822,
2024-06,2024-06-20,0.0750533133529822,
2024-06,2024-06-21,0.0750533133529822,
2024-06,2024-06-24,0.0681915069361153,
2024-06,2024-06-25,0.0681915069361153,
2024-06,2024-06-26,0.0681915069361153,
2024-06,2024-06-27,0.0681915069361153,
2024-06,2024-06-28,0.0681915069361153,
2024-06,2024-07-01,0.0681915069361153,
2024-06,2024-07-02,0.0681915069361153,
2024-06,2024-07-03,0.0681915069361153,
2024-06,2024-07-05,0.0681915069361153,
2024-06,2024-07-08,0.0681915069361153,
2024-07,2024-07-01,0.307893191731545,
2024-07,2024-07-02,0.237886065699338,
2024-07,2024-07-03,0.237886065699338,
2024-07,2024-07-05,0.237886065699338,
2024-07,2024-07-08,0.237886065699338,
2024-07,2024-07-09,0.245421702974207,
2024-07,2024-07-10,0.245421702974207,
2024-07,2024-07-11,0.238306855578991,
2024-07,2024-07-12,0.238306855578991,
2024-07,2024-07-15,0.242469917229081,
2024-07,2024-07-16,0.242469917229081,
2024-07,2024-07-17,0.242469917229081,
2024-07,2024-07-18,0.242469917229081,
2024-07,2024-07-19,0.242469917229081,
2024-07,2024-07-22,0.23780728818098,
2024-07,2024-07-23,0.23780728818098,
2024-07,2024-07-24,0.23780728818098,
2024-07,2024-07-25,0.23780728818098,
2024-07,2024-07-26,0.23780728818098,
2024-07,2024-07-29,0.237207807303367,
2024-07,2024-07-30,0.237207807303367,
2024-07,2024-07-31,0.237207807303367,
2024-07,2024-08-01,0.237207807303367,
2024-07,2024-08-02,0.237207807303367,
2024-07,2024-08-05,0.237207807303367,
2024-07,2024-08-06,0.237207807303367,
2024-07,2024-08-07,0.237207807303367,
2024-07,2024-08-08,0.237207807303367,
2024-07,2024-08-09,0.237207807303367,
2024-08,2024-08-01,0.204466480310812,
2024-08,2024-08-02,0.18124004835771,
2024-08,2024-08-05,0.127985157950954,
2024-08,2024-08-06,0.268658937392103,
2024-08,2024-08-07,0.268658937392103,
2024-08,2024-08-08,0.268658937392103,
2024-08,2024-08-09,0.268658937392103,
2024-08,2024-08-12,0.268658937392103,
2024-08,2024-08-13,0.252287226848163,
2024-08,2024-08-14,0.244574021446608,
2024-08,2024-08-15,0.244574021446608,
2024-08,2024-08-16,0.244574021446608,
2024-08,2024-08-19,0.229063132670058,
2024-08,2024-08-20,0.229063132670058,
2024-08,2024-08-21,0.229063132670058,
2024-08,2024-08-22,0.229063132670058,
2024-08,2024-08-23,0.229063132670058,
2024-08,2024-08-26,0.204545921378092,
2024-08,2024-08-27,0.204545921378092,
2024-08,2024-08-28,0.204545921378092,
2024-08,2024-08-29,0.204545921378092,
2024-08,2024-08-30,0.204545921378092,
2024-08,2024-09-03,0.204545921378092,
2024-08,2024-09-04,0.204545921378092,
2024-08,2024-09-05,0.204545921378092,
2024-08,2024-09-06,0.204545921378092,
2024-09,2024-09-03,0.203151069571965,
2024-09,2024-09-04,0.178651617993759,
2024-09,2024-09-05,0.178651617993759,
2024-09,2024-09-06,0.178651617993759,
2024-09,2024-09-09,0.178651617993759,
2024-09,2024-09-10,0.152450364087367,
2024-09,2024-09-11,0.152778117572688,
2024-09,2024-09-12,0.152778117572688,
2024-09,2024-09-13,0.152778117572688,
2024-09,2024-09-16,0.126916237408563,
2024-09,2024-09-17,0.126916237408563,
2024-09,2024-09-18,0.126916237408563,
2024-09,2024-09-19,0.126916237408563,
2024-09,2024-09-20,0.126916237408563,
2024-09,2024-09-23,0.114973649434684,
2024-09,2024-09-24,0.114973649434684,
2024-09,2024-09-25,0.114973649434684,
2024-09,2024-09-26,0.114973649434684,
2024-09,2024-09-27,0.114973649434684,
2024-09,2024-09-30,0.106226733277263,
2024-09,2024-10-01,0.106226733277263,
2024-09,2024-10-02,0.106226733277263,
2024-09,2024-10-03,0.106226733277263,
2024-09,2024-10-04,0.106226733277263,
2024-09,2024-10-07,0.106226733277263,
2024-10,2024-10-01,0.188570440669877,
2024-10,2024-10-02,0.296486923479727,
2024-10,2024-10-03,0.27625258295288,
2024-10,2024-10-04,0.311244733094749,
2024-10,2024-10-07,0.328740808165683,
2024-10,2024-10-08,0.174661642529746,
2024-10,2024-10-09,0.174661642529746,
2024-10,2024-10-10,0.181308055562561,
2024-10,2024-10-11,0.181308055562561,
2024-10,2024-10-15,0.199206032593111,
2024-10,2024-10-16,0.199206032593111,
2024-10,2024-10-17,0.199206032593111,
2024-10,2024-10-18,0.199206032593111,
2024-10,2024-10-21,0.196047566058309,
2024-10,2024-10-22,0.196047566058309,
2024-10,2024-10-23,0.196047566058309,
2024-10,2024-10-24,0.196047566058309,
2024-10,2024-10-25,0.196047566058309,
2024-10,2024-10-28,0.181834466651695,
2024-10,2024-10-29,0.181834466651695,
2024-10,2024-10-30,0.181834466651695,
2024-10,2024-10-31,0.181834466651695,
2024-10,2024-11-01,0.181834466651695,
2024-10,2024-11-04,0.181834466651695,
2024-10,2024-11-05,0.181834466651695,
2024-10,2024-11-06,0.181834466651695,
2024-10,2024-11-07,0.181834466651695,
2024-11,2024-11-01,0.282458103232484,
2024-11,2024-11-04,0.293221419349422,
2024-11,2024-11-05,0.277158099538074,
2024-11,2024-11-06,0.277158099538074,
2024-11,2024-11-07,0.277158099538074,
2024-11,2024-11-08,0.277158099538074,
2024-11,2024-11-12,0.277158099538074,
2024-11,2024-11-13,0.271670911029956,
2024-11,2024-11-14,0.271670911029956,
2024-11,2024-11-15,0.271670911029956,
2024-11,2024-11-18,0.266157806476826,
2024-11,2024-11-19,0.266157806476826,
2024-11,2024-11-20,0.266157806476826,
2024-11,2024-11-21,0.266157806476826,
2024-11,2024-11-22,0.266157806476825,
2024-11,2024-11-25,0.262867727953183,
2024-11,2024-11-26,0.262867727953183,
2024-11,2024-11-27,0.262867727953183,
2024-11,2024-11-29,0.262867727953183,
2024-11,2024-12-02,0.262867727953183,
2024-11,2024-12-03,0.262867727953183,
2024-11,2024-12-04,0.262867727953183,
2024-11,2024-12-05,0.262867727953183,
2024-11,2024-12-06,0.262867727953183,
2024-12,2024-12-02,0.40679449903274,
2024-12,2024-12-03,0.387579405513344,
2024-12,2024-12-04,0.387579405513344,
2024-12,2024-12-05,0.387579405513344,
2024-12,2024-12-06,0.387579405513344,
2024-12,2024-12-09,0.387579405513344,
2024-12,2024-12-10,0.373883142789188,
2024-12,2024-12-11,0.381242863108464,
2024-12,2024-12-12,0.381242863108464,
2024-12,2024-12-13,0.381242863108464,
2024-12,2024-12-16,0.378851867702168,
2024-12,2024-12-17,0.378851867702168,
2024-12,2024-12-18,0.378851867702168,
2024-12,2024-12-19,0.378851867702168,
2024-12,2024-12-20,0.378851867702168,
2024-12,2024-12-23,0.379863442681754,
2024-12,2024-12-24,0.379863442681754,
2024-12,2024-12-26,0.379863442681754,
2024-12,2024-12-27,0.376718364108857,
2024-12,2024-12-30,0.376718364108857,
2024-12,2024-12-31,0.376718364108857,
2024-12,2025-01-02,0.376718364108857,
2024-12,2025-01-03,0.376718364108857,
2024-12,2025-01-06,0.376718364108857,
2024-12,2025-01-07,0.376718364108857,
2024-12,2025-01-08,0.376718364108857,
2024-12,2025-01-09,0.376718364108857,
2024-12,2025-01-10,0.376718364108857,
2025-01,2025-01-02,0.28663536551017,
2025-01,2025-01-03,0.309146363716286,
2025-01,2025-01-06,0.322431542985469,
2025-01,2025-01-07,0.209466541026502,
2025-01,2025-01-08,0.209466541026502,
2025-01,2025-01-09,0.209466541026502,
2025-01,2025-01-10,0.209466541026502,
2025-01,2025-01-13,0.209466541026502,
2025-01,2025-01-14,0.20723426494322,
2025-01,2025-01-15,0.209236227402661,
2025-01,2025-01-16,0.209236227402661,
2025-01,2025-01-17,0.209236227402661,
2025-01,2025-01-21,0.232276109605448,
2025-01,2025-01-22,0.232276109605448,
2025-01,2025-01-23,0.232276109605448,
2025-01,2025-01-24,0.232276109605448,
2025-01,2025-01-27,0.242424629147151,
2025-01,2025-01-28,0.242424629147151,
2025-01,2025-01-29,0.242424629147151,
2025-01,2025-01-30,0.242424629147151,
2025-01,2025-01-31,0.242424629147151,
2025-01,2025-02-03,0.242424629147151,
2025-01,2025-02-04,0.242424629147151,
2025-01,2025-02-05,0.242424629147151,
2025-01,2025-02-06,0.242424629147151,
2025-01,2025-02-07,0.242424629147151,
2025-02,2025-02-03,0.225256900954776,
2025-02,2025-02-04,0.222080886304094,
2025-02,2025-02-05,0.222080886304094,
2025-02,2025-02-06,0.222080886304094,
2025-02,2025-02-07,0.222080886304094,
2025-02,2025-02-10,0.222080886304094,
2025-02,2025-02-11,0.247943839519331,
2025-02,2025-02-12,0.210728147138617,
2025-02,2025-02-13,0.210728147138617,
2025-02,2025-02-14,0.210728147138617,
2025-02,2025-02-18,0.227690071606869,
2025-02,2025-02-19,0.227690071606869,
2025-02,2025-02-20,0.227690071606869,
2025-02,2025-02-21,0.227690071606869,
2025-02,2025-02-24,0.230486984684081,
2025-02,2025-02-25,0.230486984684081,
2025-02,2025-02-26,0.230486984684081,
2025-02,2025-02-27,0.230486984684081,
2025-02,2025-02-28,0.230486984684081,
2025-02,2025-03-03,0.230486984684081,
2025-02,2025-03-04,0.230486984684081,
2025-02,2025-03-05,0.230486984684081,
2025-02,2025-03-06,0.230486984684081,
2025-02,2025-03-07,0.230486984684081,
2025-03,2025-03-03,0.0089797475558888,
2025-03,2025-03-04,0.0098540595740395,
2025-03,2025-03-05,0.0098540595740395,
2025-03,2025-03-06,0.0098540595740395,
2025-03,2025-03-07,0.0098540595740395,
2025-03,2025-03-10,0.0098540595740396,
2025-03,2025-03-11,0.0050585357700852,
2025-03,2025-03-12,0.0052431356461692,
2025-03,2025-03-13,0.0052431356461692,
2025-03,2025-03-14,0.0052431356461692,
2025-03,2025-03-17,-0.0009714246520683,
2025-03,2025-03-18,-0.0009714246520683,
2025-03,2025-03-19,-0.0009714246520683,
2025-03,2025-03-20,-0.0009714246520683,
2025-03,2025-03-21,-0.0009714246520683,
2025-03,2025-03-24,0.0108362399145829,
2025-03,2025-03-25,0.0108362399145829,
2025-03,2025-03-26,0.0108362399145829,
2025-03,2025-03-27,0.0108362399145829,
2025-03,2025-03-28,0.0108362399145829,
2025-03,2025-03-31,0.0281482293168166,
2025-03,2025-04-01,0.0281482293168166,
2025-03,2025-04-02,0.0281482293168166,
2025-03,2025-04-03,0.0281482293168166,
2025-03,2025-04-04,0.0281482293168166,
2025-03,2025-04-07,0.0281482293168166,
2025-04,2025-04-01,0.318000524811041,
2025-04,2025-04-02,0.337776907125839,
2025-04,2025-04-03,0.337776907125839,
2025-04,2025-04-04,0.328607857143523,
2025-04,2025-04-07,0.20140976180062,
2025-04,2025-04-08,0.144903243968431,
2025-04,2025-04-09,0.300539231732125,
2025-04,2025-04-10,0.290330424255975,
2025-04,2025-04-11,0.290330424255975,
2025-04,2025-04-14,0.290330424255975,
2025-04,2025-04-15,0.252263128776189,
2025-04,2025-04-16,0.252263128776189,
2025-04,2025-04-17,0.252263128776189,
2025-04,2025-04-18,0.252263128776189,
2025-04,2025-04-21,0.252263128776189,
2025-04,2025-04-22,0.230437879367778,
2025-04,2025-04-23,0.230437879367778,
2025-04,2025-04-24,0.230437879367778,
2025-04,2025-04-25,0.230437879367778,
2025-04,2025-04-28,0.230437879367778,
2025-04,2025-04-29,0.217748780874516,
2025-04,2025-04-30,0.217748780874516,
2025-04,2025-05-01,0.217748780874516,
2025-04,2025-05-02,0.217748780874516,
2025-04,2025-05-05,0.217748780874516,
2025-04,2025-05-06,0.217748780874516,
2025-04,2025-05-07,0.217748780874516,
2025-04,2025-05-08,0.217748780874516,
2025-05,2025-05-01,-0.0644829480830309,
2025-05,2025-05-02,-0.0982071058980807,
2025-05,2025-05-05,-0.1116967690241,
2025-05,2025-05-06,-0.1116967690241,
2025-05,2025-05-07,0.122628161084755,
2025-05,2025-05-08,0.122628161084755,
2025-05,2025-05-09,0.122628161084755,
2025-05,2025-05-12,0.122628161084755,
2025-05,2025-05-13,0.120160698282996,
2025-05,2025-05-14,0.108289545602093,
2025-05,2025-05-15,0.108289545602093,
2025-05,2025-05-16,0.108289545602093,
2025-05,2025-05-19,0.121809469488677,
2025-05,2025-05-20,0.121809469488677,
2025-05,2025-05-21,0.121809469488677,
2025-05,2025-05-22,0.121809469488677,
2025-05,2025-05-23,0.121809469488677,
2025-05,2025-05-27,0.125107011900039,
2025-05,2025-05-28,0.125107011900039,
2025-05,2025-05-29,0.125107011900039,
2025-05,2025-05-30,0.125107011900039,
2025-05,2025-06-02,0.125107011900039,
2025-05,2025-06-03,0.125107011900039,
2025-05,2025-06-04,0.125107011900039,
2025-05,2025-06-05,0.125107011900039,
2025-05,2025-06-06,0.125107011900039,
2025-06,2025-06-02,0.152771317620786,
2025-06,2025-06-03,0.228299689685164,
2025-06,2025-06-04,0.238185626980983,
2025-06,2025-06-05,0.238185626980983,
2025-06,2025-06-06,0.238185626980983,
2025-06,2025-06-09,0.238185626980983,
2025-06,2025-06-10,0.238185626980983,
2025-06,2025-06-11,0.223929062286313,
2025-06,2025-06-12,0.223929062286313,
2025-06,2025-06-13,0.223929062286313,
2025-06,2025-06-16,0.223929062286313,
2025-06,2025-06-17,0.230164776527357,
2025-06,2025-06-18,0.230164776527357,
2025-06,2025-06-20,0.230164776527357,
2025-06,2025-06-23,0.25079060055543,
2025-06,2025-06-24,0.25079060055543,
2025-06,2025-06-25,0.25079060055543,
2025-06,2025-06-26,0.25079060055543,
2025-06,2025-06-27,0.25079060055543,
2025-06,2025-06-30,0.253572688447588,
2025-06,2025-07-01,0.253572688447588,
2025-06,2025-07-02,0.253572688447588,
2025-06,2025-07-03,0.253572688447588,
2025-06,2025-07-07,0.253572688447588,
2025-06,2025-07-08,0.253572688447588,
2025-06,2025-07-09,0.253572688447588,
2025-06,2025-07-10,0.253572688447588,
2025-07,2025-07-01,0.0534378708556011,
2025-07,2025-07-02,0.0363940743512413,
2025-07,2025-07-03,0.0690730034576219,
2025-07,2025-07-07,0.0762623678610255,
2025-07,2025-07-08,0.0844321001376215,
2025-07,2025-07-09,0.160220477978968,
2025-07,2025-07-10,0.160220477978968,
2025-07,2025-07-11,0.160220477978968,
2025-07,2025-07-14,0.160220477978968,
2025-07,2025-07-15,0.161589292347052,
2025-07,2025-07-16,0.163031298123879,
2025-07,2025-07-17,0.163031298123879,
2025-07,2025-07-18,0.163031298123879,
2025-07,2025-07-21,0.163031298123879,
2025-07,2025-07-22,0.160948400890685,
2025-07,2025-07-23,0.160948400890685,
2025-07,2025-07-24,0.160948400890685,
2025-07,2025-07-25,0.160948400890685,
2025-07,2025-07-28,0.160948400890685,
2025-07,2025-07-29,0.160147286570225,
2025-07,2025-07-30,0.160147286570225,
2025-07,2025-07-31,0.160147286570225,
2025-07,2025-08-01,0.160147286570225,
2025-07,2025-08-04,0.160147286570225,
2025-07,2025-08-05,0.160147286570225,
2025-07,2025-08-06,0.160147286570225,
2025-07,2025-08-07,0.160147286570225,
2025-08,2025-08-01,0.348981632154412,
2025-08,2025-08-04,0.254465636600332,
2025-08,2025-08-05,0.239429000944001,
2025-08,2025-08-06,0.306865897615584,
2025-08,2025-08-07,0.306865897615584,
2025-08,2025-08-08,0.306865897615584,
2025-08,2025-08-11,0.306865897615584,
2025-08,2025-08-12,0.311627109303682,
2025-08,2025-08-13,0.300928688089778,
2025-08,2025-08-14,0.300928688089778,
2025-08,2025-08-15,0.300928688089778,
2025-08,2025-08-18,0.300928688089778,
2025-08,2025-08-19,0.299956104343059,
2025-08,2025-08-20,0.299956104343059,
2025-08,2025-08-21,0.299956104343059,
2025-08,2025-08-22,0.299956104343059,
2025-08,2025-08-25,0.299956104343059,
2025-08,2025-08-26,0.304575877139972,
2025-08,2025-08-27,0.304575877139972,
2025-08,2025-08-28,0.304575877139972,
2025-08,2025-08-29,0.304575877139972,
2025-08,2025-09-02,0.304575877139972,
2025-08,2025-09-03,0.304575877139972,
2025-08,2025-09-04,0.304575877139972,
2025-08,2025-09-05,0.304575877139972,
2025-08,2025-09-08,0.304575877139972,
2025-09,2025-09-02,0.305010078225175,
2025-09,2025-09-03,0.383674476386269,
2025-09,2025-09-04,0.383674476386269,
2025-09,2025-09-05,0.383674476386269,
2025-09,2025-09-08,0.383674476386269,
2025-09,2025-09-09,0.383674476386269,
2025-09,2025-09-10,0.391435442414876,
2025-09,2025-09-11,0.392499613226172,
2025-09,2025-09-12,0.392499613226172,
2025-09,2025-09-15,0.387803260300727,
2025-09,2025-09-16,0.387803260300727,
2025-09,2025-09-17,0.387803260300727,
2025-09,2025-09-18,0.387803260300727,
2025-09,2025-09-19,0.387803260300727,
2025-09,2025-09-22,0.386629172069366,
2025-09,2025-09-23,0.386629172069366,
2025-09,2025-09-24,0.386629172069366,
2025-09,2025-09-25,0.386629172069366,
2025-09,2025-09-26,0.386629172069366,
2025-09,2025-09-29,0.375968450928606,
2025-09,2025-09-30,0.375968450928606,
2025-09,2025-10-01,0.375968450928606,
2025-09,2025-10-02,0.375968450928606,
2025-09,2025-10-03,0.375968450928606,
2025-09,2025-10-06,0.375968450928606,
2025-09,2025-10-07,0.375968450928606,
2025-09,2025-10-08,0.375968450928606,
2025-09,2025-10-09,0.375968450928606,
2025-09,2025-10-10,0.375968450928606,
2025-09,2025-10-14,0.375968450928606,
2025-09,2025-10-15,0.375968450928606,
2025-09,2025-10-16,0.375968450928606,
2025-09,2025-10-17,0.375968450928606,
2025-09,2025-10-20,0.375968450928606,
2025-09,2025-10-21,0.375968450928606,
2025-10,2025-10-01,0.198552626727325,
2025-10,2025-10-02,0.145911805253691,
2025-10,2025-10-03,0.12636850626348,
2025-10,2025-10-06,0.124267076264533,
2025-10,2025-10-07,0.244297258251851,
2025-10,2025-10-08,0.244297258251851,
2025-10,2025-10-09,0.244297258251851,
2025-10,2025-10-10,0.244297258251851,
2025-10,2025-10-14,0.244297258251851,
2025-10,2025-10-15,0.216424159795179,
2025-10,2025-10-16,0.216424159795179,
2025-10,2025-10-17,0.216424159795179,
2025-10,2025-10-20,0.216424159795179,
2025-10,2025-10-21,0.194125681029842,
2025-10,2025-10-22,0.194125681029842,
2025-10,2025-10-23,0.194125681029842,
2025-10,2025-10-24,0.190780873740176,
2025-10,2025-10-27,0.190780873740176,
2025-10,2025-10-28,0.183254751516416,
2025-10,2025-10-29,0.183254751516416,
2025-10,2025-10-30,0.183254751516416,
2025-10,2025-10-31,0.183254751516416,
2025-10,2025-11-03,0.183254751516416,
2025-10,2025-11-04,0.183254751516416,
2025-10,2025-11-05,0.183254751516416,
2025-10,2025-11-06,0.183254751516416,
2025-10,2025-11-07,0.183254751516416,
2025-10,2025-11-10,0.183254751516416,
2025-10,2025-11-12,0.183254751516416,
2025-10,2025-11-13,0.183254751516416,
2025-10,2025-11-14,0.183254751516416,
2025-10,2025-11-17,0.183254751516416,
2025-10,2025-11-18,0.183254751516416,
2025-10,2025-11-19,0.183254751516416,
2025-10,2025-11-20,0.183254751516416,
2025-10,2025-11-21,0.183254751516416,
2025-10,2025-11-24,0.183254751516416,
2025-10,2025-11-25,0.183254751516416,
2025-10,2025-11-26,0.183254751516416,
2025-10,2025-11-28,0.183254751516416,
2025-10,2025-12-01,0.183254751516416,
2025-10,2025-12-02,0.183254751516416,
2025-10,2025-12-03,0.183254751516416,
2025-10,2025-12-04,0.183254751516416,
2025-10,2025-12-05,0.183254751516416,
2025-10,2025-12-08,0.183254751516416,
2025-10,2025-12-09,0.183254751516416,
2025-10,2025-12-10,0.183254751516416,
2025-10,2025-12-11,0.183254751516416,
2025-10,2025-12-12,0.183254751516416,
2025-10,2025-12-15,0.183254751516416,
2025-11,2025-11-03,0.301529716929311,
2025-11,2025-11-04,0.296123340029228,
